############################################################
2020-07-17 09:29:14
[DataFrame Name] report/rec/rec_unsupervised_[1_-1_1]_[]_[0.1]_[30]/result_df.pkl
[Normal Mean] 1_-1_1
[Abnormal Mean] 
[Model] rec_unsupervised
[Eta] 1.0
[Epochs] 100
[Cut Threshold with 0.05 FP Rate] 0.15149333029985423
[Cut Threshold with 0.01 FP Rate] 0.19152295619249343
---------------------
============================================================
Recall when d0i changes (FPR=10%):
[d0i=10.25; d1i=2.5; recall=1.0]
[d0i=2.5; d1i=2.3343586016962656; recall=0.679]
[d0i=2.5; d1i=7.808001675042931; recall=1.0]
[d0i=2.5; d1i=17.412277833808375; recall=0.994]
[d0i=2.5; d1i=14.901581805682362; recall=0.238]
[d0i=2.5; d1i=4.5227486417860465; recall=0.744]
[d0i=2.5; d1i=3.8315445425673635; recall=0.942]
[d0i=2.5; d1i=13.997139237518233; recall=1.0]
[d0i=2.5; d1i=17.82445877806832; recall=0.696]
[d0i=2.5; d1i=8.83960325974332; recall=0.522]
[d0i=2.5; d1i=2.240429737729046; recall=0.681]
[d0i=2.5; d1i=9.189421088393134; recall=1.0]
[d0i=2.5; d1i=10.25; recall=0.986]
[d0i=2.5; d1i=14.871206872965029; recall=0.889]
[d0i=2.5; d1i=11.67565572077065; recall=0.417]
[d0i=2.5; d1i=6.068612050973771; recall=0.613]
[d0i=2.5; d1i=7.534373971869817; recall=0.941]
[d0i=2.5; d1i=13.593609444643143; recall=0.977]
[d0i=2.5; d1i=13.997139237518233; recall=0.529]
[d0i=2.5; d1i=8.062393875992543; recall=0.536]
[d0i=2.5; d1i=5.827977929659551; recall=0.777]
[d0i=2.5; d1i=11.073399492437638; recall=0.989]
[d0i=2.5; d1i=14.926043201430861; recall=0.832]
[d0i=2.5; d1i=10.869173394677745; recall=0.445]
[d0i=2.5; d1i=10.25; recall=1.0]
[d0i=2.5; d1i=19.591297119074383; recall=1.0]
[d0i=2.5; d1i=13.13181724889587; recall=0.979]
[d0i=2.5; d1i=1.7977518588320902; recall=1.0]
[d0i=2.5; d1i=4.760639689934556; recall=1.0]
[d0i=2.5; d1i=17.008764567602004; recall=1.0]
[d0i=2.5; d1i=17.824458778068323; recall=0.988]
[d0i=2.5; d1i=5.827977929659551; recall=1.0]
[d0i=2.5; d1i=1.311334590361855; recall=1.0]
[d0i=2.5; d1i=11.91441787134709; recall=1.0]
[d0i=2.5; d1i=19.70214314938634; recall=1.0]
[d0i=2.5; d1i=11.501595699328583; recall=0.989]
[d0i=2.5; d1i=10.25; recall=1.0]
[d0i=2.5; d1i=8.51061037593084; recall=1.0]
[d0i=2.5; d1i=9.713393257135824; recall=1.0]
[d0i=2.5; d1i=11.823844887856655; recall=1.0]
[d0i=2.5; d1i=11.272142454564278; recall=1.0]
[d0i=2.5; d1i=8.991489023359733; recall=1.0]
[d0i=2.5; d1i=8.83960325974332; recall=1.0]
[d0i=2.5; d1i=11.073399492437638; recall=1.0]
[d0i=2.5; d1i=11.91441787134709; recall=1.0]
[d0i=2.5; d1i=9.940078247310554; recall=1.0]
[d0i=2.5; d1i=8.489970369244812; recall=1.0]
[d0i=2.5; d1i=10.016947507911253; recall=1.0]
[d0i=2.5; d1i=10.25; recall=0.859]
[d0i=2.5; d1i=0.3720961380614411; recall=0.989]
[d0i=2.5; d1i=7.202638014891624; recall=1.0]
[d0i=2.5; d1i=19.187783852868005; recall=1.0]
[d0i=2.5; d1i=16.054694221281835; recall=0.734]
[d0i=2.5; d1i=3.1029811467055946; recall=0.992]
[d0i=2.5; d1i=2.2404297377290456; recall=1.0]
[d0i=2.5; d1i=14.92604320143086; recall=1.0]
[d0i=2.5; d1i=19.70214314938634; recall=0.973]
[d0i=2.5; d1i=8.489970369244812; recall=0.932]
[d0i=2.5; d1i=0.2548826058354706; recall=0.99]
[d0i=2.5; d1i=8.926506931062207; recall=1.0]
[d0i=2.5; d1i=10.25; recall=0.706]
[d0i=2.5; d1i=8.942027638960782; recall=0.761]
[d0i=2.5; d1i=9.846486733793629; recall=0.862]
[d0i=2.5; d1i=11.433487348316802; recall=0.851]
[d0i=2.5; d1i=11.018622545009329; recall=0.727]
[d0i=2.5; d1i=9.303634935651145; recall=0.716]
[d0i=2.5; d1i=9.189421088393136; recall=0.825]
[d0i=2.5; d1i=10.869173394677745; recall=0.872]
[d0i=2.5; d1i=11.501595699328583; recall=0.78]
[d0i=2.5; d1i=10.016947507911253; recall=0.702]
[d0i=2.5; d1i=8.926506931062208; recall=0.772]
[d0i=2.5; d1i=10.074751042489103; recall=0.87]
###########################################################



